player_id,last_season,current_club_id,name,pretty_name,country_of_birth,country_of_citizenship,date_of_birth,position,sub_position,foot,height_in_cm,market_value_in_gbp,highest_market_value_in_gbp,url,age
120186,2021,1010,daniel-bachmann,Daniel Bachmann,Austria,Austria,1994-07-09,Goalkeeper,Goalkeeper,Right,191,2700000.0,2700000.0,https://www.transfermarkt.co.uk/daniel-bachmann/profil/spieler/120186,27
432960,2021,1467,lourency,Lourency,Brazil,Brazil,1996-01-02,Attack,attack - Right Winger,Right,178,540000.0,810000.0,https://www.transfermarkt.co.uk/lourency/profil/spieler/432960,25
212229,2021,1467,halil-akbunar,Halil Akbunar,Turkey,Turkey,1993-11-09,Attack,attack - Right Winger,Left,167,3150000.0,4320000.0,https://www.transfermarkt.co.uk/halil-akbunar/profil/spieler/212229,28
351792,2021,1467,david-tijanic,David Tijanic,Slovenia,Slovenia,1997-07-16,Attack,midfield - Attacking Midfield,Right,174,1260000.0,1800000.0,https://www.transfermarkt.co.uk/david-tijanic/profil/spieler/351792,24
235540,2021,1467,oussama-tannane,Oussama Tannane,Morocco,Morocco,1994-04-23,Attack,midfield - Attacking Midfield,Left,178,540000.0,3600000.0,https://www.transfermarkt.co.uk/oussama-tannane/profil/spieler/235540,27
605266,2021,1467,yalcin-kayan,Yalcin Kayan,Turkey,Turkey,1999-01-30,Midfield,midfield - Central Midfield,Left,180,585000.0,1170000.0,https://www.transfermarkt.co.uk/yalcin-kayan/profil/spieler/605266,22
365544,2021,1010,pontus-dahlberg,Pontus Dahlberg,Sweden,Sweden,1999-01-21,Goalkeeper,Goalkeeper,Right,194,1080000.0,1080000.0,https://www.transfermarkt.co.uk/pontus-dahlberg/profil/spieler/365544,22
336974,2021,1467,makana-baku,Makana Baku,Germany,Germany,1998-04-08,Attack,attack - Left Winger,Right,177,630000.0,900000.0,https://www.transfermarkt.co.uk/makana-baku/profil/spieler/336974,23
639002,2021,1467,yusuf-talum,Yusuf Talum,Turkey,Turkey,2001-12-01,Defender,Defender - Right-Back,Right,0,158000.0,270000.0,https://www.transfermarkt.co.uk/yusuf-talum/profil/spieler/639002,20
341646,2021,1467,kerim-alici,Kerim Alici,Turkey,Turkey,1997-06-24,Defender,Defender - Right-Back,Right,183,495000.0,540000.0,https://www.transfermarkt.co.uk/kerim-alici/profil/spieler/341646,24
660139,2021,1467,metin-yildirim,Metin Yildirim,Turkey,Turkey,2000-02-25,Midfield,midfield - Central Midfield,Left,182,23000.0,45000.0,https://www.transfermarkt.co.uk/metin-yildirim/profil/spieler/660139,21
288858,2021,1467,murat-paluli,Murat Paluli,Turkey,Turkey,1994-08-09,Defender,Defender - Right-Back,Right,175,518000.0,1170000.0,https://www.transfermarkt.co.uk/murat-paluli/profil/spieler/288858,27
159908,2021,1467,aytac-kara,Aytac Kara,Turkey,Turkey,1993-03-23,Midfield,midfield - Central Midfield,Right,188,900000.0,3150000.0,https://www.transfermarkt.co.uk/aytac-kara/profil/spieler/159908,28
241902,2021,1467,berkan-emir,Berkan Emir,Turkey,Turkey,1988-02-06,Defender,Defender - Left-Back,Left,178,270000.0,765000.0,https://www.transfermarkt.co.uk/berkan-emir/profil/spieler/241902,33
149516,2021,1467,atinc-nukan,Atinc Nukan,Turkey,Turkey,1993-07-20,Defender,Defender - Centre-Back,Left,196,608000.0,2250000.0,https://www.transfermarkt.co.uk/atinc-nukan/profil/spieler/149516,28
235646,2021,1467,marko-mihojevic,Marko Mihojevic,Bosnia-Herzegovina,Bosnia-Herzegovina,1996-04-21,Defender,Defender - Centre-Back,Right,188,270000.0,1530000.0,https://www.transfermarkt.co.uk/marko-mihojevic/profil/spieler/235646,25
403834,2021,1467,kahraman-demirtas,Kahraman Demirtas,Turkey,Turkey,1994-05-01,Defender,Defender - Centre-Back,Left,184,315000.0,450000.0,https://www.transfermarkt.co.uk/kahraman-demirtas/profil/spieler/403834,27
123021,2021,1467,francois-moubandje,Francois Moubandje,Cameroon,Switzerland,1990-06-21,Defender,Defender - Left-Back,Left,180,360000.0,2700000.0,https://www.transfermarkt.co.uk/francois-moubandje/profil/spieler/123021,31
507167,2021,1467,tolga-topaloglu,Tolga Topaloglu,Turkey,Turkey,2001-09-24,Midfield,midfield - Defensive Midfield,Both,177,23000.0,45000.0,https://www.transfermarkt.co.uk/tolga-topaloglu/profil/spieler/507167,20
178400,2021,1467,wilker-angel,Wilker Angel,Venezuela,Venezuela,1993-03-18,Defender,Defender - Centre-Back,Right,188,698000.0,3150000.0,https://www.transfermarkt.co.uk/wilker-angel/profil/spieler/178400,28
615430,2021,1467,arda-ozcimen,Arda Ozcimen,Turkey,Turkey,2002-01-08,Goalkeeper,Goalkeeper,Right,202,135000.0,135000.0,https://www.transfermarkt.co.uk/arda-ozcimen/profil/spieler/615430,19
473917,2021,1467,eren-bilen,Eren Bilen,Turkey,Turkey,2000-12-02,Goalkeeper,Goalkeeper,Right,186,45000.0,45000.0,https://www.transfermarkt.co.uk/eren-bilen/profil/spieler/473917,21
110660,2021,1467,dino-arslanagic,Dino Arslanagic,Belgium,Belgium,1993-04-24,Defender,Defender - Centre-Back,Right,191,900000.0,3150000.0,https://www.transfermarkt.co.uk/dino-arslanagic/profil/spieler/110660,28
315208,2021,1467,atakan-cankaya,Atakan Cankaya,Turkey,Turkey,1998-06-25,Defender,Defender - Centre-Back,Right,180,1350000.0,1350000.0,https://www.transfermarkt.co.uk/atakan-cankaya/profil/spieler/315208,23
231712,2021,1467,kenan-piric,Kenan Piric,Bosnia-Herzegovina,Bosnia-Herzegovina,1994-07-07,Goalkeeper,Goalkeeper,Right,192,428000.0,900000.0,https://www.transfermarkt.co.uk/kenan-piric/profil/spieler/231712,27
37091,2021,3205,ilhan-parlak,Ilhan Parlak,Turkey,Turkey,1987-01-18,Attack,attack - Centre-Forward,Right,181,68000.0,3830000.0,https://www.transfermarkt.co.uk/ilhan-parlak/profil/spieler/37091,34
58602,2021,3205,mustafa-pektemek,Mustafa Pektemek,Turkey,Turkey,1988-08-11,Attack,attack - Centre-Forward,Right,182,158000.0,5850000.0,https://www.transfermarkt.co.uk/mustafa-pektemek/profil/spieler/58602,33
61380,2021,3205,mario-gavranovic,Mario Gavranovic,Switzerland,Switzerland,1989-11-24,Attack,attack - Centre-Forward,Right,175,1350000.0,2700000.0,https://www.transfermarkt.co.uk/mario-gavranovic/profil/spieler/61380,32
322873,2021,1467,irfan-can-egribayat,Irfan Can Egribayat,Turkey,Turkey,1998-06-30,Goalkeeper,Goalkeeper,Right,193,1800000.0,3150000.0,https://www.transfermarkt.co.uk/irfan-can-egribayat/profil/spieler/322873,23
182711,2021,3205,carlos-mane,Carlos Mane,Portugal,Portugal,1994-03-11,Attack,attack - Right Winger,Right,173,1440000.0,7200000.0,https://www.transfermarkt.co.uk/carlos-mane/profil/spieler/182711,27
348425,2021,3205,miguel-cardoso,Miguel Cardoso,Portugal,Portugal,1994-06-19,Attack,attack - Right Winger,Both,176,1350000.0,1350000.0,https://www.transfermarkt.co.uk/miguel-cardoso/profil/spieler/348425,27
873542,2021,3205,hayrullah-erkip,Hayrullah Erkip,Turkey,Turkey,2003-06-20,Attack,attack - Left Winger,Left,0,68000.0,68000.0,https://www.transfermarkt.co.uk/hayrullah-erkip/profil/spieler/873542,18
257785,2021,3205,gokhan-sazdagi,Gokhan Sazdagi,Turkey,Turkey,1994-09-20,Attack,attack - Left Winger,Right,180,405000.0,720000.0,https://www.transfermarkt.co.uk/gokhan-sazdagi/profil/spieler/257785,27
163053,2021,3205,mame-thiam,Mame Thiam,Senegal,Senegal,1992-10-09,Attack,attack - Left Winger,Right,185,2700000.0,2700000.0,https://www.transfermarkt.co.uk/mame-thiam/profil/spieler/163053,29
177031,2021,3205,emrah-bassan,Emrah Bassan,Turkey,Turkey,1992-04-17,Attack,attack - Right Winger,Left,177,1350000.0,4139999.0,https://www.transfermarkt.co.uk/emrah-bassan/profil/spieler/177031,29
324321,2021,3205,bernard-mensah,Bernard Mensah,Ghana,Ghana,1994-10-17,Attack,midfield - Attacking Midfield,Right,180,2069999.0,4500000.0,https://www.transfermarkt.co.uk/bernard-mensah/profil/spieler/324321,27
269393,2021,3205,ali-karimi,Ali Karimi,Iran,Iran,1994-02-11,Midfield,midfield - Central Midfield,Right,185,135000.0,630000.0,https://www.transfermarkt.co.uk/ali-karimi/profil/spieler/269393,27
243725,2021,3205,olivier-kemen,Olivier Kemen,Cameroon,Cameroon,1996-07-20,Midfield,midfield - Central Midfield,Right,175,1260000.0,1440000.0,https://www.transfermarkt.co.uk/olivier-kemen/profil/spieler/243725,25
637669,2021,3205,emre-demir,Emre Demir,Turkey,Turkey,2004-01-15,Attack,midfield - Attacking Midfield,Left,175,1620000.0,1620000.0,https://www.transfermarkt.co.uk/emre-demir/profil/spieler/637669,17
276337,2021,3205,abdulkadir-parmak,Abdulkadir Parmak,Turkey,Turkey,1994-12-28,Midfield,midfield - Central Midfield,Right,176,1800000.0,3600000.0,https://www.transfermarkt.co.uk/abdulkadir-parmak/profil/spieler/276337,27
182079,2021,3205,ibrahim-akdag,Ibrahim Akdag,Turkey,Turkey,1991-07-21,Midfield,midfield - Central Midfield,Right,179,608000.0,608000.0,https://www.transfermarkt.co.uk/ibrahim-akdag/profil/spieler/182079,30
263546,2021,3205,joseph-attamah,Joseph Attamah,Ghana,Ghana,1994-05-22,Midfield,midfield - Defensive Midfield,Right,180,1350000.0,2029999.0,https://www.transfermarkt.co.uk/joseph-attamah/profil/spieler/263546,27
103674,2021,3205,gustavo-campanharo,Gustavo Campanharo,Brazil,Brazil,1992-04-04,Midfield,midfield - Defensive Midfield,Right,178,1080000.0,1800000.0,https://www.transfermarkt.co.uk/gustavo-campanharo/profil/spieler/103674,29
282560,2021,3205,ramazan-civelek,Ramazan Civelek,Turkey,Turkey,1996-01-22,Defender,Defender - Right-Back,Right,171,990000.0,990000.0,https://www.transfermarkt.co.uk/ramazan-civelek/profil/spieler/282560,25
99227,2021,3205,andrea-bertolacci,Andrea Bertolacci,Italy,Italy,1991-01-11,Midfield,midfield - Central Midfield,Left,179,2250000.0,13500000.0,https://www.transfermarkt.co.uk/andrea-bertolacci/profil/spieler/99227,30
889613,2021,3205,arif-kocaman,Arif Kocaman,Turkey,Turkey,2003-09-14,Defender,Defender - Centre-Back,Left,184,68000.0,68000.0,https://www.transfermarkt.co.uk/arif-kocaman/profil/spieler/889613,18
112648,2021,3205,dimitrios-kolovetsios,Dimitrios Kolovetsios,Greece,Greece,1991-10-16,Defender,Defender - Centre-Back,Left,183,428000.0,1130000.0,https://www.transfermarkt.co.uk/dimitrios-kolovetsios/profil/spieler/112648,30
375719,2021,3205,yasir-subasi,Yasir Subasi,Turkey,Turkey,1996-01-01,Defender,Defender - Left-Back,Left,180,270000.0,540000.0,https://www.transfermarkt.co.uk/yasir-subasi/profil/spieler/375719,25
11530,2021,3205,lionel-carole,Lionel Carole,France,France,1991-04-12,Defender,Defender - Left-Back,Left,182,1800000.0,3150000.0,https://www.transfermarkt.co.uk/lionel-carole/profil/spieler/11530,30
294767,2021,3205,majid-hosseini,Majid Hosseini,Iran,Iran,1996-06-20,Defender,Defender - Centre-Back,Right,187,2700000.0,2700000.0,https://www.transfermarkt.co.uk/majid-hosseini/profil/spieler/294767,25
45214,2021,3205,cenk-gonen,Cenk Gonen,Turkey,Turkey,1988-02-21,Goalkeeper,Goalkeeper,Right,190,45000.0,4500000.0,https://www.transfermarkt.co.uk/cenk-gonen/profil/spieler/45214,33
391498,2021,3205,mert-cetin,Mert Cetin,Turkey,Turkey,1997-01-01,Defender,Defender - Centre-Back,Right,189,1530000.0,3600000.0,https://www.transfermarkt.co.uk/mert-cetin/profil/spieler/391498,24
44977,2021,3205,ugur-demirok,Ugur Demirok,Turkey,Turkey,1988-07-08,Defender,Defender - Centre-Back,Right,185,135000.0,3380000.0,https://www.transfermarkt.co.uk/ugur-demirok/profil/spieler/44977,33
152733,2021,3205,onur-bulut,Onur Bulut,Germany,Turkey,1994-04-16,Defender,Defender - Right-Back,Right,179,2520000.0,2520000.0,https://www.transfermarkt.co.uk/onur-bulut/profil/spieler/152733,27
361032,2021,3205,bilal-bayazit,Bilal Bayazit,Netherlands,Turkey,1999-04-08,Goalkeeper,Goalkeeper,Right,185,135000.0,158000.0,https://www.transfermarkt.co.uk/bilal-bayazit/profil/spieler/361032,22
73731,2021,3205,silviu-lung-jr-,Silviu Lung Jr ,Romania,Romania,1989-06-04,Goalkeeper,Goalkeeper,Right,189,360000.0,2250000.0,https://www.transfermarkt.co.uk/silviu-lung-jr-/profil/spieler/73731,32
334557,2021,11688,chiquinho,Chiquinho,Portugal,Portugal,1995-07-19,Attack,midfield - Attacking Midfield,Right,174,4050000.0,8100000.0,https://www.transfermarkt.co.uk/chiquinho/profil/spieler/334557,26
456449,2021,11688,sergio,Sergio,Brazil,Brazil,1995-04-06,Attack,attack - Left Winger,Right,180,1350000.0,1350000.0,https://www.transfermarkt.co.uk/sergio/profil/spieler/456449,26
812658,2021,3205,abdulkadir-tasdan,Abdulkadir Tasdan,Turkey,Turkey,2003-06-18,Goalkeeper,Goalkeeper,Right,192,45000.0,45000.0,https://www.transfermarkt.co.uk/abdulkadir-tasdan/profil/spieler/812658,18
926924,2021,11688,furkan-kutuk,Furkan Kutuk,Turkey,Turkey,2002-12-07,Midfield,midfield - Defensive Midfield,Right,180,68000.0,68000.0,https://www.transfermarkt.co.uk/furkan-kutuk/profil/spieler/926924,19
558727,2021,11688,muhammed-gumuskaya,Muhammed Gumuskaya,Turkey,Turkey,2001-01-01,Midfield,midfield - Central Midfield,Left,177,2250000.0,2250000.0,https://www.transfermarkt.co.uk/muhammed-gumuskaya/profil/spieler/558727,20
414680,2021,11688,erol-can-akdag,Erol Can Akdag,Turkey,Turkey,1996-08-18,Midfield,midfield - Defensive Midfield,Right,174,293000.0,495000.0,https://www.transfermarkt.co.uk/erol-can-akdag/profil/spieler/414680,25
262609,2021,11688,hamidou-traore,Hamidou Traore,Mali,Mali,1996-10-07,Midfield,midfield - Defensive Midfield,Right,175,1800000.0,1800000.0,https://www.transfermarkt.co.uk/hamidou-traore/profil/spieler/262609,25
373191,2021,11688,flavio,Flavio,Brazil,Brazil,1996-02-10,Midfield,midfield - Central Midfield,Right,178,1800000.0,1800000.0,https://www.transfermarkt.co.uk/flavio/profil/spieler/373191,25
98131,2021,11688,zeki-yavru,Zeki Yavru,Turkey,Turkey,1991-09-05,Defender,Defender - Right-Back,Right,178,585000.0,2250000.0,https://www.transfermarkt.co.uk/zeki-yavru/profil/spieler/98131,30
338226,2021,11688,hayrullah-bilazer,Hayrullah Bilazer,Turkey,Turkey,1995-05-20,Defender,Defender - Right-Back,Right,170,1170000.0,1170000.0,https://www.transfermarkt.co.uk/hayrullah-bilazer/profil/spieler/338226,26
982344,2021,11688,anil-yigit-cinar,Anil Yigit Cinar,Turkey,Turkey,2003-07-10,Defender,Defender - Centre-Back,Left,193,45000.0,45000.0,https://www.transfermarkt.co.uk/anil-yigit-cinar/profil/spieler/982344,18
136834,2021,11688,aziz-behich,Aziz Behich,Australia,Australia,1990-12-16,Defender,Defender - Left-Back,Left,170,698000.0,3420000.0,https://www.transfermarkt.co.uk/aziz-behich/profil/spieler/136834,31
813032,2021,11688,fatih-yilmaz,Fatih Yilmaz,Turkey,Turkey,2002-05-19,Defender,Defender - Centre-Back,Left,188,68000.0,68000.0,https://www.transfermarkt.co.uk/fatih-yilmaz/profil/spieler/813032,19
204201,2021,11688,emre-tasdemir,Emre Tasdemir,Turkey,Turkey,1995-08-08,Defender,Defender - Left-Back,Left,176,270000.0,2700000.0,https://www.transfermarkt.co.uk/emre-tasdemir/profil/spieler/204201,26
793415,2021,11688,arda-kilic,Arda Kilic,Turkey,Turkey,2005-01-21,Defender,Defender - Centre-Back,Right,0,45000.0,45000.0,https://www.transfermarkt.co.uk/arda-kilic/profil/spieler/793415,16
684699,2021,11688,goktan-corut,Goktan Corut,Turkey,Turkey,2000-06-19,Goalkeeper,Goalkeeper,Right,187,45000.0,45000.0,https://www.transfermarkt.co.uk/goktan-corut/profil/spieler/684699,21
313359,2021,11688,alexis-perez,Alexis Perez,Colombia,Colombia,1994-03-25,Defender,Defender - Centre-Back,Left,181,1800000.0,1800000.0,https://www.transfermarkt.co.uk/alexis-perez/profil/spieler/313359,27
204189,2021,11688,okan-kocuk,Okan Kocuk,Turkey,Turkey,1995-07-27,Goalkeeper,Goalkeeper,Right,187,990000.0,1170000.0,https://www.transfermarkt.co.uk/okan-kocuk/profil/spieler/204189,26
306222,2021,11688,sergen-picinciol,Sergen Picinciol,Turkey,Turkey,1995-10-11,Defender,Defender - Centre-Back,Right,185,720000.0,720000.0,https://www.transfermarkt.co.uk/sergen-picinciol/profil/spieler/306222,26
735978,2021,19789,mert-mirac-altintas,Mert Mirac Altintas,Turkey,Turkey,2001-11-13,Attack,attack - Left Winger,Right,178,135000.0,135000.0,https://www.transfermarkt.co.uk/mert-mirac-altintas/profil/spieler/735978,20
860255,2021,19789,haqi-osman,Haqi Osman,Ghana,Ghana,2002-04-11,Attack,attack - Left Winger,Right,173,270000.0,270000.0,https://www.transfermarkt.co.uk/haqi-osman/profil/spieler/860255,19
842597,2021,11688,dogac-cifci,Dogac Cifci,Turkey,Turkey,2003-02-24,Goalkeeper,Goalkeeper,Right,186,45000.0,45000.0,https://www.transfermarkt.co.uk/dogac-cifci/profil/spieler/842597,18
815014,2021,19789,atakan-mujde,Atakan Mujde,Turkey,Turkey,2003-10-25,Midfield,midfield - Central Midfield,Right,182,135000.0,135000.0,https://www.transfermarkt.co.uk/atakan-mujde/profil/spieler/815014,18
199470,2021,11688,onurcan-piri,Onurcan Piri,Turkey,Turkey,1994-09-28,Goalkeeper,Goalkeeper,Right,190,90000.0,405000.0,https://www.transfermarkt.co.uk/onurcan-piri/profil/spieler/199470,27
649266,2021,19789,jospin-nshimirimana,Jospin Nshimirimana,Burundi,Burundi,2001-12-12,Midfield,midfield - Defensive Midfield,Right,178,360000.0,360000.0,https://www.transfermarkt.co.uk/jospin-nshimirimana/profil/spieler/649266,20
291266,2021,19789,godfred-donsah,Godfred Donsah,Ghana,Ghana,1996-06-07,Midfield,midfield - Central Midfield,Right,175,585000.0,9000000.0,https://www.transfermarkt.co.uk/godfred-donsah/profil/spieler/291266,25
331089,2021,19789,stevie-mallan,Stevie Mallan,Scotland,Scotland,1996-03-25,Midfield,midfield - Central Midfield,Right,180,450000.0,765000.0,https://www.transfermarkt.co.uk/stevie-mallan/profil/spieler/331089,25
221267,2021,19789,bugra-cagiran,Bugra Cagiran,Turkey,Turkey,1995-01-01,Midfield,midfield - Defensive Midfield,Right,178,180000.0,585000.0,https://www.transfermarkt.co.uk/bugra-cagiran/profil/spieler/221267,26
632085,2021,19789,ersan-yasa,Ersan Yasa,Turkey,Turkey,2000-10-14,Defender,Defender - Right-Back,Right,178,45000.0,45000.0,https://www.transfermarkt.co.uk/ersan-yasa/profil/spieler/632085,21
333004,2021,19789,karim-hafez,Karim Hafez,Egypt,Egypt,1996-03-12,Defender,Defender - Left-Back,Left,175,900000.0,1350000.0,https://www.transfermarkt.co.uk/karim-hafez/profil/spieler/333004,25
386126,2021,19789,okechukwu-azubuike,Okechukwu Azubuike,Nigeria,Nigeria,1997-04-19,Midfield,midfield - Defensive Midfield,Right,170,900000.0,1800000.0,https://www.transfermarkt.co.uk/okechukwu-azubuike/profil/spieler/386126,24
860256,2021,19789,philip-awuku,Philip Awuku,Ghana,Ghana,2000-04-27,Defender,Defender - Centre-Back,Left,187,203000.0,203000.0,https://www.transfermarkt.co.uk/philip-awuku/profil/spieler/860256,21
55501,2021,19789,baris-basdas,Baris Basdas,Germany,Turkey,1990-01-17,Defender,Defender - Centre-Back,Right,190,45000.0,1800000.0,https://www.transfermarkt.co.uk/baris-basdas/profil/spieler/55501,31
292174,2021,19789,gaston-campi,Gaston Campi,Argentina,Argentina,1991-04-06,Defender,Defender - Centre-Back,Left,193,450000.0,1620000.0,https://www.transfermarkt.co.uk/gaston-campi/profil/spieler/292174,30
826377,2021,19789,eric-ndizeye,Eric Ndizeye,Burundi,Burundi,1999-08-22,Defender,Defender - Centre-Back,Right,187,45000.0,68000.0,https://www.transfermarkt.co.uk/eric-ndizeye/profil/spieler/826377,22
572132,2021,19789,muhammed-sarikaya,Muhammed Sarikaya,Turkey,Turkey,2002-01-03,Defender,Defender - Right-Back,Right,182,180000.0,203000.0,https://www.transfermarkt.co.uk/muhammed-sarikaya/profil/spieler/572132,19
621391,2021,19789,murat-aksit,Murat Aksit,Turkey,Turkey,2002-01-02,Goalkeeper,Goalkeeper,Right,0,45000.0,45000.0,https://www.transfermarkt.co.uk/murat-aksit/profil/spieler/621391,19
341649,2021,19789,abdulsamed-damlu,Abdulsamed Damlu,Turkey,Turkey,1999-07-25,Goalkeeper,Goalkeeper,Left,191,360000.0,720000.0,https://www.transfermarkt.co.uk/abdulsamed-damlu/profil/spieler/341649,22
159079,2021,19789,ertac-ozbir,Ertac Ozbir,Turkey,Turkey,1989-10-25,Goalkeeper,Goalkeeper,Right,187,248000.0,630000.0,https://www.transfermarkt.co.uk/ertac-ozbir/profil/spieler/159079,32
254368,2021,19789,eyup-turkaslan,Eyup Turkaslan,Turkey,Turkey,1994-09-11,Goalkeeper,Goalkeeper,Right,189,90000.0,293000.0,https://www.transfermarkt.co.uk/eyup-turkaslan/profil/spieler/254368,27
